CO2 (PPM), Latitude, Longitude, Altitude, Air Speed (m/s), Mode, Fixed Sats, Available Sats
434,44.3805103,-73.2588433,58.12,0.0399999991059,STABILIZE,3,10
434,44.3805105,-73.258843,58.11,0.0599999986589,STABILIZE,3,10
434,44.3805108,-73.2588429,58.08,0.0399999991059,STABILIZE,3,10
434,44.3805108,-73.2588423,58.06,0.070000000298,STABILIZE,3,10
434,44.3805105,-73.2588416,58.04,0.209999993443,STABILIZE,3,10
434,44.380511,-73.2588408,58.02,0.0999999940395,STABILIZE,3,10
434,44.3805111,-73.2588406,58.01,0.0999999940395,STABILIZE,3,10
434,44.3805108,-73.2588403,57.98,0.0299999993294,STABILIZE,3,10
434,44.3805108,-73.2588406,57.97,0.319999992847,STABILIZE,3,10
434,44.3805111,-73.258841,57.96,0.070000000298,STABILIZE,3,10
434,44.3805114,-73.2588406,57.96,0.0499999970198,STABILIZE,3,10
434,44.3805113,-73.25884,57.91,0.269999980927,STABILIZE,3,10
